Policy,Protocol,MessageSizeKB,TransferTimeSeconds,ThroughputKbps
FCFS,tcp,8,0.000102583,623885
FCFS,tcp,8,0.000125791,508780
FCFS,tcp,8,0.000109792,582920
FCFS,tcp,8,0.000139084,460154
FCFS,tcp,8,0.0001285,498054
FCFS,tcp,8,0.000134959,474218
FCFS,tcp,8,0.000130708,489641
FCFS,tcp,8,0.000109041,586935
FCFS,tcp,8,8.9167e-05,717754
FCFS,tcp,8,0.000128333,498703
FCFS,tcp,8,5.8417e-05,1.09557e+06
FCFS,tcp,8,0.000138042,463627
FCFS,tcp,8,0.000114458,559157
FCFS,tcp,8,0.000117167,546229
FCFS,tcp,8,9.8042e-05,652781
FCFS,tcp,8,0.000134667,475246
FCFS,tcp,8,0.000109834,582698
FCFS,tcp,8,0.000129667,493572
FCFS,tcp,8,7.6958e-05,831622
FCFS,tcp,8,0.000110417,579621
FCFS,tcp,8,9.1125e-05,702332
FCFS,tcp,8,0.000145083,441127
FCFS,tcp,8,8.0125e-05,798752
FCFS,tcp,8,0.000131,488550
FCFS,tcp,8,0.000104917,610006
FCFS,tcp,8,0.000116666,548575
FCFS,tcp,8,6.0042e-05,1.06592e+06
FCFS,tcp,8,0.000166542,384287
FCFS,tcp,8,9.9375e-05,644025
FCFS,tcp,8,0.00014525,440620
FCFS,tcp,8,0.000113917,561813
FCFS,tcp,8,0.000145875,438732
FCFS,tcp,8,0.000100834,634707
FCFS,tcp,8,0.000144875,441760
FCFS,tcp,8,7.1083e-05,900356
FCFS,tcp,8,0.000114125,560789
FCFS,tcp,8,7.2833e-05,878723
FCFS,tcp,8,0.000143792,445087
FCFS,tcp,8,0.000142375,449517
FCFS,tcp,8,0.000186708,342781
FCFS,tcp,8,0.000186083,343933
FCFS,tcp,8,0.00014375,445217
FCFS,tcp,8,8.4584e-05,756644
FCFS,tcp,8,0.000132583,482716
FCFS,tcp,8,8.925e-05,717087
FCFS,tcp,8,0.000126417,506261
FCFS,tcp,8,0.000113833,562227
FCFS,tcp,8,0.000127083,503608
FCFS,tcp,8,8.8834e-05,720445
FCFS,tcp,8,0.000132833,481808
FCFS,tcp,8,7.9292e-05,807143
FCFS,tcp,8,0.00012325,519270
FCFS,tcp,8,9.5916e-05,667251
FCFS,tcp,8,0.000141458,452431
FCFS,tcp,8,0.000105625,605917
FCFS,tcp,8,0.000106917,598595
FCFS,tcp,8,0.000102458,624646
FCFS,tcp,8,0.000138792,461122
FCFS,tcp,8,8.4708e-05,755537
FCFS,tcp,8,0.0001455,439863
FCFS,tcp,8,0.000105042,609280
FCFS,tcp,8,0.00017825,359046
FCFS,tcp,8,9.4542e-05,676948
FCFS,tcp,8,0.000159625,400940
FCFS,tcp,8,0.00010275,622871
FCFS,tcp,16,0.000132084,969080
FCFS,tcp,16,7.8e-05,1.64103e+06
FCFS,tcp,16,0.000253333,505264
FCFS,tcp,16,0.000137542,930625
FCFS,tcp,16,0.000143167,894061
FCFS,tcp,16,0.000111625,1.1467e+06
FCFS,tcp,16,0.000122708,1.04313e+06
FCFS,tcp,16,9.5959e-05,1.3339e+06
FCFS,tcp,16,0.000122833,1.04207e+06
FCFS,tcp,16,6.075e-05,2.107e+06
FCFS,tcp,16,0.00013625,939450
FCFS,tcp,16,0.000121375,1.05458e+06
FCFS,tcp,16,0.00013625,939450
FCFS,tcp,16,0.000107042,1.19579e+06
FCFS,tcp,16,0.000133709,957303
FCFS,tcp,16,9.9042e-05,1.29238e+06
FCFS,tcp,16,0.000131625,972460
FCFS,tcp,16,6.9875e-05,1.83184e+06
FCFS,tcp,16,0.000155458,823374
FCFS,tcp,16,0.000107667,1.18885e+06
FCFS,tcp,16,0.000139375,918386
FCFS,tcp,16,9.3834e-05,1.36411e+06
FCFS,tcp,16,0.000143041,894848
FCFS,tcp,16,9.3042e-05,1.37572e+06
FCFS,tcp,16,0.000150334,851437
FCFS,tcp,16,5.5875e-05,2.29083e+06
FCFS,tcp,16,0.000179542,712925
FCFS,tcp,16,0.000140583,910494
FCFS,tcp,16,0.000153333,834784
FCFS,tcp,16,0.000120458,1.06261e+06
FCFS,tcp,16,0.000162333,788503
FCFS,tcp,16,0.000102625,1.24726e+06
FCFS,tcp,16,0.000136792,935727
FCFS,tcp,16,7.2291e-05,1.77062e+06
FCFS,tcp,16,0.000138292,925578
FCFS,tcp,16,9.6625e-05,1.32471e+06
FCFS,tcp,16,0.000152042,841873
FCFS,tcp,16,8.525e-05,1.50147e+06
FCFS,tcp,16,0.000155667,822268
FCFS,tcp,16,0.000121,1.05785e+06
FCFS,tcp,16,0.000132083,969088
FCFS,tcp,16,7.2542e-05,1.7645e+06
FCFS,tcp,16,0.000120542,1.06187e+06
FCFS,tcp,16,8.4667e-05,1.51181e+06
FCFS,tcp,16,0.000143583,891470
FCFS,tcp,16,9.4917e-05,1.34855e+06
FCFS,tcp,16,0.0001375,930909
FCFS,tcp,16,0.000144584,885299
FCFS,tcp,16,0.000135542,944357
FCFS,tcp,16,6.2458e-05,2.04938e+06
FCFS,tcp,16,0.000138083,926979
FCFS,tcp,16,0.000102333,1.25082e+06
FCFS,tcp,16,0.000148708,860747
FCFS,tcp,16,0.00010425,1.22782e+06
FCFS,tcp,16,0.000148333,862923
FCFS,tcp,16,0.0001155,1.10823e+06
FCFS,tcp,16,0.000151625,844188
FCFS,tcp,16,8.6583e-05,1.47835e+06
FCFS,tcp,16,0.000130958,977413
FCFS,tcp,16,0.000157208,814208
FCFS,tcp,16,0.000181042,707018
FCFS,tcp,16,0.000117875,1.0859e+06
FCFS,tcp,16,0.000188583,678746
FCFS,tcp,16,0.000130208,983043
FCFS,tcp,32,0.000183,1.39891e+06
FCFS,tcp,32,0.000114542,2.23499e+06
FCFS,tcp,32,0.000146292,1.74992e+06
FCFS,tcp,32,0.000185042,1.38347e+06
FCFS,tcp,32,0.0001585,1.61514e+06
FCFS,tcp,32,0.000122459,2.0905e+06
FCFS,tcp,32,0.000140416,1.82315e+06
FCFS,tcp,32,0.000136166,1.88006e+06
FCFS,tcp,32,0.000154291,1.6592e+06
FCFS,tcp,32,9.65e-05,2.65285e+06
FCFS,tcp,32,0.000140375,1.82369e+06
FCFS,tcp,32,0.00015825,1.61769e+06
FCFS,tcp,32,0.000157459,1.62582e+06
FCFS,tcp,32,0.000104416,2.45173e+06
FCFS,tcp,32,0.000169959,1.50625e+06
FCFS,tcp,32,0.000117458,2.1795e+06
FCFS,tcp,32,0.000144583,1.77061e+06
FCFS,tcp,32,8.9625e-05,2.85635e+06
FCFS,tcp,32,0.000214959,1.19092e+06
FCFS,tcp,32,0.000138792,1.84449e+06
FCFS,tcp,32,0.000177167,1.44496e+06
FCFS,tcp,32,0.000142208,1.80018e+06
FCFS,tcp,32,0.000149667,1.71046e+06
FCFS,tcp,32,0.00011675,2.19272e+06
FCFS,tcp,32,0.000169625,1.50921e+06
FCFS,tcp,32,9.4542e-05,2.70779e+06
FCFS,tcp,32,0.00013425,1.90689e+06
FCFS,tcp,32,0.000107542,2.38047e+06
FCFS,tcp,32,0.000130042,1.96859e+06
FCFS,tcp,32,9.9083e-05,2.58369e+06
FCFS,tcp,32,0.000144,1.77778e+06
FCFS,tcp,32,0.000119959,2.13406e+06
FCFS,tcp,64,0.000215833,2.3722e+06
FCFS,tcp,64,0.000118541,4.31918e+06
FCFS,tcp,64,0.000188417,2.71738e+06
FCFS,tcp,64,0.000235334,2.17563e+06
FCFS,tcp,64,0.000175583,2.916e+06
FCFS,tcp,64,0.000134916,3.79495e+06
FCFS,tcp,64,0.000191833,2.66899e+06
FCFS,tcp,64,0.000157708,3.24651e+06
FCFS,tcp,64,0.000262166,1.95296e+06
FCFS,tcp,64,9.6833e-05,5.28745e+06
FCFS,tcp,64,0.000160584,3.18836e+06
FCFS,tcp,64,0.000167375,3.059e+06
FCFS,tcp,64,0.000173875,2.94464e+06
FCFS,tcp,64,0.000121084,4.22847e+06
FCFS,tcp,64,0.000170167,3.00881e+06
FCFS,tcp,64,0.000114542,4.46998e+06
FCFS,tcp,10,0.000176791,452512
FCFS,tcp,10,9.0834e-05,880727
FCFS,tcp,10,0.000114125,700986
FCFS,tcp,10,0.00013675,585009
FCFS,tcp,10,0.000165417,483626
FCFS,tcp,10,8.825e-05,906516
FCFS,tcp,10,0.000122625,652396
FCFS,tcp,10,0.000148375,539174
FCFS,tcp,10,0.000160584,498182
FCFS,tcp,10,6.1833e-05,1.29381e+06
FCFS,tcp,10,0.000174833,457580
FCFS,tcp,10,0.000149458,535267
FCFS,tcp,10,0.000176041,454440
FCFS,tcp,10,0.000165708,482777
FCFS,tcp,10,0.000178167,449017
FCFS,tcp,10,0.000119042,672032
FCFS,tcp,10,0.0001865,428954
FCFS,tcp,10,8.9e-05,898876
FCFS,tcp,10,0.000137334,582521
FCFS,tcp,10,0.000102625,779537
FCFS,tcp,10,0.00014925,536013
FCFS,tcp,10,7.7458e-05,1.03282e+06
FCFS,tcp,10,0.000131292,609329
FCFS,tcp,10,9.7375e-05,821566
FCFS,tcp,10,0.000127375,628067
FCFS,tcp,10,7.275e-05,1.09966e+06
FCFS,tcp,10,0.00017275,463097
FCFS,tcp,10,0.00010825,739030
FCFS,tcp,10,0.0001645,486322
FCFS,tcp,10,0.000120541,663675
FCFS,tcp,10,0.000141208,566540
FCFS,tcp,10,0.000130167,614595
FCFS,tcp,10,0.000145125,551249
FCFS,tcp,10,0.000118667,674155
FCFS,tcp,10,0.000173333,461539
FCFS,tcp,10,0.000172042,465003
FCFS,tcp,10,0.000155417,514744
FCFS,tcp,10,9.5667e-05,836234
FCFS,tcp,10,0.000155583,514195
FCFS,tcp,10,0.000119625,668757
FCFS,tcp,10,0.000158167,505795
FCFS,tcp,10,6.7667e-05,1.18226e+06
FCFS,tcp,10,0.000158334,505261
FCFS,tcp,10,0.000166958,479162
FCFS,tcp,10,0.000165667,482896
FCFS,tcp,10,0.000101959,784629
FCFS,tcp,10,0.000110125,726447
FCFS,tcp,10,0.000122209,654616
FCFS,tcp,10,0.000162292,492939
FCFS,tcp,10,0.000104,769231
FCFS,tcp,10,0.000133833,597760
FCFS,tcp,10,0.00013775,580762
FCFS,tcp,10,0.000132791,602450
FCFS,tcp,10,9.0083e-05,888070
FCFS,tcp,10,0.000163583,489048
FCFS,tcp,10,0.000101167,790772
FCFS,tcp,10,0.000138625,577096
FCFS,tcp,10,7.6041e-05,1.05206e+06
FCFS,tcp,10,0.00013675,585009
FCFS,tcp,10,0.000124167,644294
FCFS,tcp,10,0.000155667,513918
FCFS,tcp,10,8.8042e-05,908657
FCFS,tcp,10,0.000127833,625816
FCFS,tcp,10,0.000128333,623378
FCFS,tcp,10,0.000151666,527475
FCFS,tcp,10,6.5875e-05,1.21442e+06
FCFS,tcp,10,0.000123459,647988
FCFS,tcp,10,0.000111333,718565
FCFS,tcp,10,0.000135125,592044
FCFS,tcp,10,9.1334e-05,875906
FCFS,tcp,10,0.000241042,331892
FCFS,tcp,10,0.000124875,640641
FCFS,tcp,10,0.000178584,447968
FCFS,tcp,10,8.7958e-05,909525
FCFS,tcp,10,0.000156,512821
FCFS,tcp,10,0.000123084,649963
FCFS,tcp,10,0.000158333,505264
FCFS,tcp,10,0.000122667,652172
FCFS,tcp,10,0.0001505,531561
FCFS,tcp,10,0.000154208,518780
FCFS,tcp,10,0.000124292,643646
FCFS,tcp,10,8.6625e-05,923521
FCFS,tcp,10,0.000130458,613224
FCFS,tcp,10,0.000145291,550619
FCFS,tcp,10,0.000159625,501175
FCFS,tcp,10,9.1208e-05,877116
FCFS,tcp,10,0.000125542,637237
FCFS,tcp,10,0.000111708,716153
FCFS,tcp,10,0.000143459,557651
FCFS,tcp,10,8.2125e-05,974125
FCFS,tcp,10,0.000174917,457360
FCFS,tcp,10,0.000161291,495998
FCFS,tcp,10,0.000149125,536463
FCFS,tcp,10,0.000104709,764022
FCFS,tcp,10,0.00013775,580762
FCFS,tcp,10,6.0542e-05,1.3214e+06
FCFS,tcp,10,0.000135208,591681
FCFS,tcp,10,0.000123291,648871
FCFS,tcp,10,0.000149417,535414
FCFS,tcp,10,9.8083e-05,815636
FCFS,tcp,10,0.000170583,468980
FCFS,tcp,10,0.000154208,518780
FCFS,tcp,10,0.000203542,393039
FCFS,tcp,10,0.000115333,693644
FCFS,tcp,10,0.00013825,578662
FCFS,tcp,10,0.000109708,729208
FCFS,tcp,10,0.000171417,466698
FCFS,tcp,10,7.85e-05,1.01911e+06
FCFS,tcp,10,0.000148416,539025
FCFS,tcp,10,0.00011725,682303
FCFS,tcp,10,0.000158,506329
FCFS,tcp,10,8.5e-05,941176
FCFS,tcp,10,0.000136,588235
FCFS,tcp,10,0.000103667,771702
FCFS,tcp,10,0.000138333,578315
FCFS,tcp,10,7.2583e-05,1.10219e+06
FCFS,tcp,10,0.000147667,541759
FCFS,tcp,10,0.000103541,772641
FCFS,tcp,10,0.000141916,563714
FCFS,tcp,10,7.3792e-05,1.08413e+06
FCFS,tcp,10,0.000150042,533184
FCFS,tcp,10,0.000165833,482413
FCFS,tcp,10,0.000148125,540084
FCFS,tcp,10,8.05e-05,993789
FCFS,tcp,10,0.000156042,512682
FCFS,tcp,10,0.000146208,547166
FCFS,tcp,10,0.00014025,570410
FCFS,tcp,10,0.000113334,705878
FCFS,tcp,10,0.000185625,430976
FCFS,tcp,10,0.000159375,501961
FCFS,tcp,10,0.000141166,566709
FCFS,tcp,10,9.6542e-05,828655
FCFS,tcp,10,0.000134083,596645
FCFS,tcp,10,0.000119333,670393
FCFS,tcp,10,0.000166875,479401
FCFS,tcp,10,0.000109,733945
FCFS,tcp,10,0.000119292,670623
FCFS,tcp,10,0.000131583,607981
FCFS,tcp,10,0.000137667,581112
FCFS,tcp,10,0.000154458,517940
FCFS,tcp,10,0.000154917,516406
FCFS,tcp,10,0.000172792,462984
FCFS,tcp,10,0.000167375,477969
FCFS,tcp,10,8.7583e-05,913419
FCFS,tcp,10,0.000227625,351455
FCFS,tcp,10,0.000118625,674394
FCFS,tcp,10,0.000202875,394331
FCFS,tcp,10,8.2667e-05,967738
FCFS,tcp,10,0.000146333,546698
FCFS,tcp,10,0.000123917,645593
FCFS,tcp,10,0.000137042,583763
FCFS,tcp,10,9.5625e-05,836601
FCFS,tcp,10,0.000162542,492180
FCFS,tcp,10,0.000102583,779856
FCFS,tcp,10,0.000162833,491301
FCFS,tcp,10,7.25e-05,1.10345e+06
FCFS,tcp,10,0.000141333,566039
FCFS,tcp,10,0.000166084,481684
FCFS,tcp,10,0.000172875,462762
FCFS,tcp,10,0.000102833,777960
FCFS,tcp,10,0.000163625,488923
FCFS,tcp,10,0.0001465,546075
FCFS,tcp,10,0.000464708,172151
FCFS,tcp,10,9.2041e-05,869178
FCFS,tcp,10,0.000194041,412284
FCFS,tcp,10,0.00023625,338624
FCFS,tcp,10,0.000169,473373
FCFS,tcp,10,0.000111084,720176
FCFS,tcp,10,0.000146709,545297
FCFS,tcp,10,0.00014325,558464
FCFS,tcp,10,0.00022375,357542
FCFS,tcp,10,8.5041e-05,940723
FCFS,tcp,10,0.000140333,570073
FCFS,tcp,10,0.00011,727273
FCFS,tcp,10,0.00016825,475483
FCFS,tcp,10,0.00010975,728929
FCFS,tcp,10,0.000120583,663443
FCFS,tcp,10,0.000128042,624795
FCFS,tcp,10,0.00013725,582878
FCFS,tcp,10,6.8375e-05,1.17002e+06
FCFS,tcp,10,0.000130542,612830
FCFS,tcp,10,0.000109417,731148
FCFS,tcp,10,0.000143375,557977
FCFS,tcp,10,0.000110417,724526
FCFS,tcp,10,0.000164541,486201
FCFS,tcp,10,0.000137542,581641
FCFS,tcp,10,0.000148125,540084
FCFS,tcp,10,0.000101125,791100
FCFS,tcp,10,0.000139042,575366
FCFS,tcp,10,0.000111917,714815
FCFS,tcp,10,0.000192083,416487
FCFS,tcp,10,0.000175959,454651
FCFS,tcp,10,0.000162333,492814
FCFS,tcp,10,0.000111292,718830
FCFS,tcp,10,0.000183583,435770
FCFS,tcp,10,9.1916e-05,870360
FCFS,tcp,10,0.000129166,619358
FCFS,tcp,10,0.000172625,463432
FCFS,tcp,10,0.000180375,443520
FCFS,tcp,10,7.2958e-05,1.09652e+06
FCFS,tcp,10,0.0002975,268908
FCFS,tcp,10,0.000104625,764636
FCFS,tcp,10,0.000164666,485832
FCFS,tcp,10,7.9292e-05,1.00893e+06
FCFS,tcp,10,0.000139916,571772
FCFS,tcp,10,0.000125042,639785
FCFS,tcp,10,0.000170125,470242
FCFS,tcp,10,9.8209e-05,814589
FCFS,tcp,10,0.00014025,570410
FCFS,tcp,10,0.000114625,697928
FCFS,tcp,10,0.000161583,495102
FCFS,tcp,10,6.3167e-05,1.26648e+06
FCFS,tcp,10,0.000138167,579009
FCFS,tcp,10,0.000127292,628476
FCFS,tcp,10,0.000130083,614992
FCFS,tcp,10,8.7209e-05,917337
FCFS,tcp,10,0.000126958,630130
FCFS,tcp,10,9.8875e-05,809102
FCFS,tcp,10,0.0001755,455840
FCFS,tcp,10,7.1e-05,1.12676e+06
FCFS,tcp,10,0.000165666,482899
FCFS,tcp,10,0.000165875,482291
FCFS,tcp,10,0.000241125,331778
FCFS,tcp,10,0.000146083,547634
FCFS,tcp,10,0.000182917,437357
FCFS,tcp,10,0.0001455,549828
FCFS,tcp,10,0.000162,493827
FCFS,tcp,10,8.5166e-05,939342
FCFS,tcp,10,0.000144875,552200
FCFS,tcp,10,0.00011875,673684
FCFS,tcp,10,0.000152584,524301
FCFS,tcp,10,8.4208e-05,950029
FCFS,tcp,10,0.000171833,465568
FCFS,tcp,10,0.000116125,688913
FCFS,tcp,10,0.00014325,558464
FCFS,tcp,10,8.7959e-05,909515
FCFS,tcp,10,0.000152709,523872
FCFS,tcp,10,0.000120042,666433
FCFS,tcp,10,0.00014775,541455
FCFS,tcp,10,9.9041e-05,807746
FCFS,tcp,10,0.000128708,621562
FCFS,tcp,10,0.000120667,662982
FCFS,tcp,10,0.000154791,516826
FCFS,tcp,10,7.875e-05,1.01587e+06
FCFS,tcp,10,0.000168916,473608
FCFS,tcp,10,0.000128792,621157
FCFS,tcp,10,0.000120084,666200
FCFS,tcp,10,8.25e-05,969697
FCFS,tcp,10,0.000182708,437857
FCFS,tcp,10,0.000114917,696155
FCFS,tcp,10,0.0001645,486322
FCFS,tcp,10,7.8292e-05,1.02182e+06
FCFS,tcp,10,0.000122334,653947
FCFS,tcp,10,0.000168541,474662
FCFS,tcp,10,0.000220709,362468
FCFS,tcp,10,6.7458e-05,1.18592e+06
FCFS,tcp,10,0.00016425,487062
FCFS,tcp,10,0.00013025,614203
FCFS,tcp,10,0.000179959,444546
FCFS,tcp,10,7.3e-05,1.09589e+06
FCFS,tcp,10,0.000115917,690149
FCFS,tcp,10,0.000101916,784960
FCFS,tcp,10,0.0001515,528053
FCFS,tcp,10,0.00012975,616570
FCFS,tcp,10,0.000146,547945
FCFS,tcp,10,0.000119167,671327
FCFS,tcp,10,0.000140458,569565
FCFS,tcp,10,7.75e-05,1.03226e+06
FCFS,tcp,10,0.000151375,528489
FCFS,tcp,10,0.000167166,478566
FCFS,tcp,10,0.000142792,560255
FCFS,tcp,10,0.000103708,771397
FCFS,tcp,10,0.000159333,502093
FCFS,tcp,10,0.000124958,640215
FCFS,tcp,10,0.000172625,463432
FCFS,tcp,10,7.2875e-05,1.09777e+06
FCFS,tcp,10,0.000138042,579534
FCFS,tcp,10,0.000128458,622772
FCFS,tcp,10,0.000143667,556843
FCFS,tcp,10,0.000112875,708749
FCFS,tcp,10,0.000136542,585900
FCFS,tcp,10,0.000149709,534370
FCFS,tcp,10,0.000195458,409295
FCFS,tcp,10,0.000161042,496765
FCFS,tcp,10,0.000213708,374343
FCFS,tcp,10,0.000157166,509016
FCFS,tcp,10,0.000139958,571600
FCFS,tcp,10,0.000118042,677725
FCFS,tcp,10,0.000175625,455516
FCFS,tcp,10,0.000173,462428
FCFS,tcp,10,0.000125583,637029
FCFS,tcp,10,8.4708e-05,944421
FCFS,tcp,10,0.000171459,466584
FCFS,tcp,10,0.000131334,609134
FCFS,tcp,10,0.000146625,545610
FCFS,tcp,10,0.000136542,585900
FCFS,tcp,10,0.000147167,543600
FCFS,tcp,10,9.6209e-05,831523
FCFS,tcp,10,0.000174,459770
FCFS,tcp,10,8.275e-05,966767
FCFS,tcp,10,0.000145459,549983
FCFS,tcp,10,0.000134625,594243
FCFS,tcp,10,0.000173,462428
FCFS,tcp,10,0.0001255,637450
FCFS,tcp,10,0.000161792,494462
FCFS,tcp,10,0.000127292,628476
FCFS,tcp,10,0.000124208,644081
FCFS,tcp,10,4.4959e-05,1.7794e+06
FCFS,tcp,10,0.000135667,589679
FCFS,tcp,10,0.000131625,607787
FCFS,tcp,10,0.000187291,427143
FCFS,tcp,10,0.000116083,689162
FCFS,tcp,10,0.000177375,451022
FCFS,tcp,10,0.000132709,602823
FCFS,tcp,10,0.000180625,442907
FCFS,tcp,10,0.000136167,587514
FCFS,tcp,10,0.000199791,400418
FCFS,tcp,10,0.000109125,733104
FCFS,tcp,10,0.00020225,395550
FCFS,tcp,10,8.8084e-05,908224
FCFS,tcp,10,0.000143208,558628
FCFS,tcp,10,0.000183042,437058
FCFS,tcp,10,0.000177666,450283
FCFS,tcp,10,7.1417e-05,1.12018e+06
FCFS,tcp,10,0.00014475,552677
FCFS,tcp,10,0.000139417,573818
FCFS,tcp,10,0.000130458,613224
FCFS,tcp,10,0.000109667,729481
FCFS,tcp,10,0.000177334,451126
FCFS,tcp,10,0.000114875,696409
FCFS,tcp,10,0.000162458,492435
FCFS,tcp,10,7.9542e-05,1.00576e+06
FCFS,tcp,10,0.000145542,549670
FCFS,tcp,10,0.000123042,650184
FCFS,tcp,10,0.000152292,525307
FCFS,tcp,10,0.000125625,636816
FCFS,tcp,10,0.000154125,519059
FCFS,tcp,10,0.000101792,785916
FCFS,tcp,10,0.000178083,449229
FCFS,tcp,10,7.2875e-05,1.09777e+06
FCFS,tcp,10,0.000174167,459329
FCFS,tcp,10,0.0001545,517799
FCFS,tcp,10,0.00017825,448808
FCFS,tcp,10,0.000114709,697417
FCFS,tcp,10,0.000174208,459221
FCFS,tcp,10,0.000136792,584830
FCFS,tcp,10,0.000212541,376398
FCFS,tcp,10,0.000104625,764636
FCFS,tcp,10,0.0002695,296846
FCFS,tcp,10,0.000129333,618558
FCFS,tcp,10,0.000157458,508072
FCFS,tcp,10,0.000108083,740172
FCFS,tcp,10,0.000150209,532591
FCFS,tcp,10,9.5458e-05,838065
FCFS,tcp,10,0.000146667,545453
FCFS,tcp,10,9e-05,888889
FCFS,tcp,10,0.000191,418848
FCFS,tcp,10,0.000164833,485340
FCFS,tcp,10,0.0001545,517799
FCFS,tcp,10,0.000103333,774196
FCFS,tcp,10,0.00016175,494590
FCFS,tcp,10,0.000114167,700728
FCFS,tcp,10,0.000151125,529363
FCFS,tcp,10,8.3541e-05,957614
FCFS,tcp,10,0.000152541,524449
FCFS,tcp,10,0.000180208,443931
FCFS,tcp,10,0.000188167,425154
FCFS,tcp,10,0.000131333,609139
FCFS,tcp,10,0.00015025,532446
FCFS,tcp,10,0.000132792,602446
FCFS,tcp,10,0.000164292,486938
FCFS,tcp,10,5.325e-05,1.50235e+06
FCFS,tcp,10,0.000198708,402601
FCFS,tcp,10,0.000169167,472905
FCFS,tcp,10,0.000176667,452829
FCFS,tcp,10,0.00021325,375147
FCFS,tcp,10,0.000241333,331492
FCFS,tcp,10,0.0001495,535117
FCFS,tcp,10,0.000186625,428667
FCFS,tcp,10,9.0042e-05,888474
FCFS,tcp,10,0.000153958,519622
FCFS,tcp,10,0.000154208,518780
FCFS,tcp,10,0.00020575,388821
FCFS,tcp,10,0.000107667,743032
FCFS,tcp,10,0.000131667,607593
FCFS,tcp,10,0.000103958,769542
FCFS,tcp,10,0.0001385,577617
FCFS,tcp,10,7.15e-05,1.11888e+06
FCFS,tcp,10,0.000136875,584475
FCFS,tcp,10,0.00011,727273
FCFS,tcp,10,0.000166084,481684
FCFS,tcp,10,0.000105166,760702
FCFS,tcp,10,0.000162875,491174
FCFS,tcp,10,0.000130959,610878
FCFS,tcp,10,0.000189583,421979
FCFS,tcp,10,8.9209e-05,896771
FCFS,tcp,10,0.000139625,572963
FCFS,tcp,10,0.000117125,683031
FCFS,tcp,10,0.00026475,302172
FCFS,tcp,10,8.2209e-05,973129
FCFS,tcp,10,0.000158291,505398
FCFS,tcp,10,0.000182625,438056
FCFS,tcp,10,0.000271083,295113
FCFS,tcp,10,6.9458e-05,1.15178e+06
FCFS,tcp,10,0.000199375,401254
FCFS,tcp,10,0.0001625,492308
FCFS,tcp,10,0.000159292,502222
FCFS,tcp,10,0.000135042,592408
FCFS,tcp,10,0.000160875,497280
FCFS,tcp,10,0.000117541,680614
FCFS,tcp,10,0.000144042,555394
FCFS,tcp,10,8.7584e-05,913409
FCFS,tcp,10,0.000269375,296984
FCFS,tcp,10,0.000196,408163
FCFS,tcp,10,0.000190625,419672
FCFS,tcp,10,0.000115875,690399
FCFS,tcp,10,0.000154083,519201
FCFS,tcp,10,0.000144708,552837
FCFS,tcp,10,0.000147458,542527
FCFS,tcp,10,6.3625e-05,1.25737e+06
FCFS,tcp,10,0.00015925,502355
FCFS,tcp,10,0.000141209,566536
FCFS,tcp,10,0.000156958,509690
FCFS,tcp,10,0.000120375,664590
FCFS,tcp,10,0.000219083,365158
FCFS,tcp,10,0.000119167,671327
FCFS,tcp,10,0.000176125,454223
FCFS,tcp,10,0.000138375,578139
FCFS,tcp,10,0.000204167,391836
FCFS,tcp,10,0.00024575,325534
FCFS,tcp,10,0.000186541,428860
FCFS,tcp,10,0.00011825,676533
FCFS,tcp,10,0.000161375,495740
FCFS,tcp,10,0.000161375,495740
FCFS,tcp,10,0.000287042,278705
FCFS,tcp,10,7.4958e-05,1.06726e+06
FCFS,tcp,10,0.000162042,493699
FCFS,tcp,10,0.000132917,601879
FCFS,tcp,10,0.000170834,468291
FCFS,tcp,10,8.95e-05,893855
FCFS,tcp,10,0.000167792,476781
FCFS,tcp,10,0.0001385,577617
FCFS,tcp,10,0.000158292,505395
FCFS,tcp,10,8.5666e-05,933859
FCFS,tcp,10,0.000125833,635763
FCFS,tcp,10,0.000103333,774196
FCFS,tcp,10,0.000147458,542527
FCFS,tcp,10,8.6209e-05,927977
FCFS,tcp,10,0.00019675,406607
FCFS,tcp,10,0.000132833,602260
FCFS,tcp,10,0.000158084,506060
FCFS,tcp,10,7.175e-05,1.11498e+06
FCFS,tcp,10,0.000157625,507534
FCFS,tcp,10,0.0001305,613027
FCFS,tcp,10,0.000166875,479401
FCFS,tcp,10,0.000137292,582700
FCFS,tcp,10,0.000242917,329331
FCFS,tcp,10,0.000176292,453793
FCFS,tcp,10,0.000286166,279558
FCFS,tcp,10,9.0042e-05,888474
FCFS,tcp,10,0.000180833,442397
FCFS,tcp,10,0.000153667,520606
FCFS,tcp,10,0.0001595,501567
FCFS,tcp,10,0.000102375,781441
FCFS,tcp,10,0.000170292,469781
FCFS,tcp,10,0.000202834,394411
FCFS,tcp,10,0.000228333,350365
FCFS,tcp,10,5.45e-05,1.46789e+06
FCFS,tcp,10,0.000141917,563710
FCFS,tcp,10,0.000107875,741599
FCFS,tcp,10,0.000131209,609714
FCFS,tcp,10,8.0166e-05,997929
FCFS,tcp,10,0.000183417,436165
FCFS,tcp,10,0.000126333,633247
FCFS,tcp,10,0.000155375,514883
FCFS,tcp,10,8.9125e-05,897616
FCFS,tcp,10,0.000147125,543755
FCFS,tcp,10,0.00011975,668058
FCFS,tcp,10,0.000162,493827
FCFS,tcp,10,7.5959e-05,1.0532e+06
FCFS,tcp,10,0.000187375,426951
FCFS,tcp,10,0.00013525,591497
FCFS,tcp,10,0.000154541,517662
